id,business_description,domain_suggestions,business_type,complexity,is_edge_case,num_suggestions,keywords,city,instruction_format,edge_case_category
449,law firm,"['justicedefense.com', 'defenseattorneycounsel.net', 'lawfirmdefense.com', 'firm94.com', 'counselfirm.com']",law_firm,simple,False,5,"['law', 'firm']",,"Generate domain name suggestions for the following business:

Business: law firm

Domain suggestions:
- justicedefense.com
- defenseattorneycounsel.net
- lawfirmdefense.com
- firm94.com
- counselfirm.com",
edge_1,marketing agency & Co.,"['marketing.com', 'marketingpro.com', 'bestmarketing.com']",marketing_agency,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: marketing agency & Co.

Domain suggestions:
- marketing.com
- marketingpro.com
- bestmarketing.com",unusual_characters
623,consulting firm specializing in legal,"['consultingfirmspecializing.com', 'businco.co', 'losangelesfirm.net', 'firmsolutions.com', 'consultingfirmlab.com']",consulting_firm,medium,False,5,"['consulting', 'firm', 'specializing', 'legal']",Los Angeles,"Generate domain name suggestions for the following business:

Business: consulting firm specializing in legal

Domain suggestions:
- consultingfirmspecializing.com
- businco.co
- losangelesfirm.net
- firmsolutions.com
- consultingfirmlab.com",
689,coffee shop,"['roastly.co', 'coffeeshoplatte.com', 'grouplatte.com']",coffee_shop,simple,False,3,"['coffee', 'shop']",,"Generate domain name suggestions for the following business:

Business: coffee shop

Domain suggestions:
- roastly.co
- coffeeshoplatte.com
- grouplatte.com",
580,professional fitness center offering boxing services in the business district area of San Jose,"['topfit.com', 'muscle66.com', 'josefy.com', 'powerexpress.com', 'boxinghub.net', 'wellnesolutions.com', 'offeringstrongpower.com']",fitness_center,complex,False,7,"['professional', 'fitness', 'center', 'offering', 'boxing', 'services', 'business', 'district', 'san', 'jose']",San Jose,"Generate domain name suggestions for the following business:

Business: professional fitness center offering boxing services in the business district area of San Jose

Domain suggestions:
- topfit.com
- muscle66.com
- josefy.com
- powerexpress.com
- boxinghub.net
- wellnesolutions.com
- offeringstrongpower.com",
57,"We are a locally-owned retail store in Austin specializing in home goods, dedicated to meeting all your retail store needs","['austindedicated.com', 'topshop.com', 'retailstoreservice.com', 'retailstorepro.com']",retail_store,complex,False,4,"['locally', 'owned', 'retail', 'store', 'austin', 'specializing', 'home', 'goods', 'dedicated', 'meeting', 'retail', 'store', 'needs']",Austin,"Generate domain name suggestions for the following business:

Business: We are a locally-owned retail store in Austin specializing in home goods, dedicated to meeting all your retail store needs

Domain suggestions:
- austindedicated.com
- topshop.com
- retailstoreservice.com
- retailstorepro.com",
823,vegan restaurant in Chicago,"['chicagocuisine.com', 'chicagotaste.com', 'cuisinechicago.com', 'myvegan.com', 'chicworks.net', 'restaurantchicago.com', 'chicagogrill.net']",restaurant,medium,False,7,"['vegan', 'restaurant', 'chicago']",Chicago,"Generate domain name suggestions for the following business:

Business: vegan restaurant in Chicago

Domain suggestions:
- chicagocuisine.com
- chicagotaste.com
- cuisinechicago.com
- myvegan.com
- chicworks.net
- restaurantchicago.com
- chicagogrill.net",
463,local restaurant offering steakhouse services,"['proflavor.com', 'sanfranciscokitchen.com', 'freshsanfrancisco.com']",restaurant,medium,False,3,"['local', 'restaurant', 'offering', 'steakhouse', 'services']",San Francisco,"Generate domain name suggestions for the following business:

Business: local restaurant offering steakhouse services

Domain suggestions:
- proflavor.com
- sanfranciscokitchen.com
- freshsanfrancisco.com",
468,auto repair specializing in transmission,"['localauto.com', 'smartauto.net', 'transmissionautoservice.com', 'autoquick.com', 'pluscar.com', 'serviplace.com', 'topspecializing.net']",auto_repair,medium,False,7,"['auto', 'repair', 'specializing', 'transmission']",San Antonio,"Generate domain name suggestions for the following business:

Business: auto repair specializing in transmission

Domain suggestions:
- localauto.com
- smartauto.net
- transmissionautoservice.com
- autoquick.com
- pluscar.com
- serviplace.com
- topspecializing.net",
36,catering,"['foodtop.com', 'party19.co', 'localparty.com']",catering,simple,False,3,['catering'],,"Generate domain name suggestions for the following business:

Business: catering

Domain suggestions:
- foodtop.com
- party19.co
- localparty.com",
162,auto repair,"['proauto.com', 'repaircar.com', 'localrepair.net', 'car12.com', 'carrepair.net', 'carservice.com', 'autoio.com']",auto_repair,simple,False,7,"['auto', 'repair']",,"Generate domain name suggestions for the following business:

Business: auto repair

Domain suggestions:
- proauto.com
- repaircar.com
- localrepair.net
- car12.com
- carrepair.net
- carservice.com
- autoio.com",
793,digital marketing marketing agency in Nashville,"['brandmarketingagency.com', 'agency.net', 'marketingagencyagency.com', 'agencynashville.com', 'themarketing.co', 'creatisolutions.com', 'agency37.com']",marketing_agency,medium,False,7,"['digital', 'marketing', 'marketing', 'agency', 'nashville']",Nashville,"Generate domain name suggestions for the following business:

Business: digital marketing marketing agency in Nashville

Domain suggestions:
- brandmarketingagency.com
- agency.net
- marketingagencyagency.com
- agencynashville.com
- themarketing.co
- creatisolutions.com
- agency37.com",
799,eco-friendly cleaning service in hillside,"['cleanfy.com', 'localservice.net', 'sanjoseclea.org', 'fresheco.com', 'spotlesscleaning.com', 'fresh.com', 'serviceecospotless.com']",cleaning_service,medium,False,7,"['eco', 'friendly', 'cleaning', 'service', 'hillside']",San Jose,"Generate domain name suggestions for the following business:

Business: eco-friendly cleaning service in hillside

Domain suggestions:
- cleanfy.com
- localservice.net
- sanjoseclea.org
- fresheco.com
- spotlesscleaning.com
- fresh.com
- serviceecospotless.com",
316,newborn photography studio in downtown,"['elitephoto.com', 'smartphoto.com', 'newbornlens.net']",photography_studio,medium,False,3,"['newborn', 'photography', 'studio', 'downtown']",Seattle,"Generate domain name suggestions for the following business:

Business: newborn photography studio in downtown

Domain suggestions:
- elitephoto.com
- smartphoto.com
- newbornlens.net",
114,local coffee shop offering specialty services,"['roastcafe.com', 'localbrewoffering.com', 'bestshop.com', 'offeringespresso.net', 'morningshopbean.com', 'roastquick.com', 'coffeeshopoffering.com']",coffee_shop,medium,False,7,"['local', 'coffee', 'shop', 'offering', 'specialty', 'services']",Jacksonville,"Generate domain name suggestions for the following business:

Business: local coffee shop offering specialty services

Domain suggestions:
- roastcafe.com
- localbrewoffering.com
- bestshop.com
- offeringespresso.net
- morningshopbean.com
- roastquick.com
- coffeeshopoffering.com",
680,local veterinary clinic offering exotic pets services,"['pets50.co', 'vet31.com', 'clinicveterinaryclinic.com']",veterinary_clinic,medium,False,3,"['local', 'veterinary', 'clinic', 'offering', 'exotic', 'pets', 'services']",Dallas,"Generate domain name suggestions for the following business:

Business: local veterinary clinic offering exotic pets services

Domain suggestions:
- pets50.co
- vet31.com
- clinicveterinaryclinic.com",
edge_26,AI-powered consulting firm utilizing machine learning algorithms and blockchain technology,"['powered.com', 'poweredpro.com']",consulting_firm,edge_case,True,2,,,"Generate domain name suggestions for the following business:

Business: AI-powered consulting firm utilizing machine learning algorithms and blockchain technology

Domain suggestions:
- powered.com
- poweredpro.com",technical_jargon
473,newborn photography studio in community,"['quickphotog.com', 'bestcomm.co', 'worksnewborn.net', 'photographystudiocapture.com', 'communityphoto.com', 'photographystudiocreative.net']",photography_studio,medium,False,6,"['newborn', 'photography', 'studio', 'community']",San Jose,"Generate domain name suggestions for the following business:

Business: newborn photography studio in community

Domain suggestions:
- quickphotog.com
- bestcomm.co
- worksnewborn.net
- photographystudiocapture.com
- communityphoto.com
- photographystudiocreative.net",
757,organic coffee shop in Houston,"['shoporganiccoffee.com', 'roastcoffeeshop.com', 'organi67.co', 'houstoncafe.com', 'brewroastorganic.com', 'brewhouston.com', 'coffeeshopcoffee.com']",coffee_shop,medium,False,7,"['organic', 'coffee', 'shop', 'houston']",Houston,"Generate domain name suggestions for the following business:

Business: organic coffee shop in Houston

Domain suggestions:
- shoporganiccoffee.com
- roastcoffeeshop.com
- organi67.co
- houstoncafe.com
- brewroastorganic.com
- brewhouston.com
- coffeeshopcoffee.com",
edge_27,business,"['business.com', 'businesspro.com', 'bestbusiness.com']",unknown,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: business

Domain suggestions:
- business.com
- businesspro.com
- bestbusiness.com",minimal_descriptions
edge_86,place,"['place.com', 'placepro.com', 'bestplace.com']",unknown,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: place

Domain suggestions:
- place.com
- placepro.com
- bestplace.com",minimal_descriptions
455,"professional farm-to-table restaurant located in business district, Charlotte, serving the Charlotte area for over 8 years","['freshprofessionalkitchen.net', 'restaurantexpert.com', 'diningcharlotte.com', 'flavorkitchen.net']",restaurant,complex,False,4,"['professional', 'farm', 'table', 'restaurant', 'business', 'district', 'charlotte', 'serving', 'charlotte']",Charlotte,"Generate domain name suggestions for the following business:

Business: professional farm-to-table restaurant located in business district, Charlotte, serving the Charlotte area for over 8 years

Domain suggestions:
- freshprofessionalkitchen.net
- restaurantexpert.com
- diningcharlotte.com
- flavorkitchen.net",
227,fine dining catering in residential area,"['party73.net', 'bestpart.net', 'residentialfood.com']",catering,medium,False,3,"['fine', 'dining', 'catering', 'residential']",Houston,"Generate domain name suggestions for the following business:

Business: fine dining catering in residential area

Domain suggestions:
- party73.net
- bestpart.net
- residentialfood.com",
